movie_id;tmdb_id;title;original_title;overview;poster_path;release_date;runtime
8063;;Le Chef d'orchestre;Dyrygent;Souvenirs d'un grand chef d'orchestre, sur une musique de Beethoven.;;;101
8064;;La Petite fabrique de nuages;La Petite fabrique de nuages;Vu d’en bas ou vu d’en haut, le ciel est toujours le théâtre de spectacles extraordinaires. Que l’on soit un oiseau migrateur, un lémurien explorateur, un chasseur d’étoiles ou une petite tortue de terre, il est toujours temps de rêver, la tête dans les nuages !;https://fr.web.img6.acsta.net/pictures/19/02/07/09/32/5428957.jpg;2019-03-13;46
8065;;Les Contes du pommier;Pohádky po babičce;Lors d’un séjour chez leur grand-père, Suzanne (8 ans) s’improvise conteuse pour illuminer la maison d’histoires imaginaires et merveilleuses qu’elle raconte à ses deux frères, Tom et Derek, afin de combler l’absence de leur grand-mère. D’abord réticent, le grand-père finit par s’associer à leurs jeux et, par un tour de passe-passe, fait de leur week-end un moment de partage et de joyeux souvenirs.;https://fr.web.img6.acsta.net/img/97/e7/97e726b5f30004d00fdd339b3f0757ce.jpg;2026-04-08;70
8068;;Loulou et autres loups...;Loulou et autres loups...;Un été, au pays des lapins, tandis que Tom se prélasse sur la plage, un drame se joue dans les sous-bois. Loulou, le jeune loup, se retrouve seul au monde. Comment survivre quand on ne sait ni ce qu'on est ni ce qu'on est censé manger ?;https://fr.web.img6.acsta.net/medias/nmedia/18/35/05/64/affiche.jpg;2003-03-26;55
8072;;La Princesse, l'ogre et la fourmi;La Princesse, l'ogre et la fourmi;Cinq fables où les héros jonglent entre surprises, solidarité, amitié, amour. Racontées et chantées par Philippe Katerine.;https://fr.web.img6.acsta.net/img/d4/4f/d44fc9a919162a0bdf8cc6bfa82ece89.jpg;2026-03-18;42
8073;;L'une chante, l'autre pas;L'une chante, l'autre pas;Deux jeunes femmes vivent à Paris en 1962. Pauline (17 ans), étudiante, rêve de quitter sa famille pour devenir chanteuse. Suzanne (22 ans) s’occupe de ses deux enfants et fait face au drame du suicide de leur père.;https://fr.web.img6.acsta.net/pictures/18/06/22/16/01/0568868.jpg;2023-11-06;120
8080;;Le Fleuve de la mort;El río y la muerte;Les familles Anguiano et Menchaca se livrent une lutte impitoyable depuis des années, endeuillant régulièrement leur village. Pour échapper à cette vendetta infernale, Gerardo est parti vivre en ville où il est devenu médecin. Un jour, on le somme de rentrer au village afin d'affronter le fils rival. Gerardo est alors pris dans un dilemme entre tradition familiale et désir de vivre sa propre vie...;https://fr.web.img6.acsta.net/img/03/6b/036b7f4c364ea9f0cccd66544dcd9c3a.jpg;1966-01-12;92
8075;;Parasite;Gisaengchung;Toute la famille de Ki-taek est au chômage, et s’intéresse fortement au train de vie de la richissime famille Park. Un jour, leur fils réussit à se faire recommander pour donner des cours particuliers d’anglais chez les Park. C’est le début d’un engrenage incontrôlable, dont personne ne sortira véritablement indemne...;https://fr.web.img6.acsta.net/pictures/20/02/12/13/58/3992754.jpg;2019-06-05;132
8077;;Nos années sauvages;A Fei jingjyuhn;Yuddy collectionne les conquêtes et n’en peut vite plus de ces jeunes femmes qui, à peine séduites, imaginent déjà la vie à deux, le mariage, la monogamie. Pas son truc. Exit Su, trop fleur bleue, le voilà désormais qui fréquente Leung, un peu plus affranchie – elle danse dans des night-clubs. Du coup, Su attend en bas de l’appartement de son ancien amant, inconsolable, quand surgit, prêt à la secourir, le policier de proximité qui fait sa ronde dans le Hong-Kong des années 60.;https://fr.web.img6.acsta.net/img/01/c4/01c4a88410acda50fb9b24afda38915a.jpg;1996-03-06;100
8078;;Citizen Kane;Citizen Kane;A la mort du milliardaire Charles Foster Kane, un grand magnat de la presse, Thompson, un reporter, enquête sur sa vie. Les contacts qu'il prend avec ses proches lui font découvrir un personnage gigantesque, mégalomane, égoïste et solitaire.;https://fr.web.img6.acsta.net/medias/nmedia/00/02/56/56/aff.jpg;1946-07-01;119
8083;;Derrière les palmiers;Behind the Palm Trees;A Tanger, Mehdi voit sa relation avec Selma bouleversée lorsqu’il rencontre Marie, une riche Française dont les parents ont acheté une luxueuse villa dans la kasbah. Attiré par sa vie mondaine, il délaisse Selma, feignant d’ignorer que ses choix le rattraperont.;https://fr.web.img6.acsta.net/img/20/76/20766787848eeaed1c91bc181d7574ee.jpg;2026-04-01;100
8086;;Giselle (The Royal Ballet);Royal Ballet and Opera: Giselle;La paysanne Giselle tombe amoureuse d’Albrecht. Lorsqu’elle découvre que c’est un aristocrate fiancé à une autre femme, elle se suicide, désespérée. Son âme rejoint les Wilis, esprits vengeurs de femmes déterminées à forcer tous les hommes qui croisent leur chemin à danser jusqu’à la mort. Rongé par un sentiment de culpabilité, Albrecht se rend sur la tombe de Giselle où il doit affronter les Wilis – ainsi que le fantôme de Giselle.;https://fr.web.img6.acsta.net/img/4b/22/4b221820d47c7307e6be3439bb59bb69.jpg;2026-03-03;161
8091;;Memory of Princess Mumbi;Memory of Princess Mumbi;En 2094, l'aspirant réalisateur Kuve filme un documentaire sur la Grande Guerre des années 2070, qui a effacé les technologies modernes et fait renaître les royaumes. S'attendant au désespoir à Umata, il y trouve des villageois vivant en paix. Il y rencontre l'actrice Mumbi, qui révèle la beauté des moments quotidiens. Le film se déroule à travers d'anciennes séquences tournées par Kuve dans les coulisses, montrant comment les gens trouvent un sens à un monde tragique et comment même les plus petits moments peuvent être d'une profonde beauté.;;;82
8093;;When Nigeria Happens;When Nigeria Happens;Un groupe de danseurs vivent pour leur art tout en défiant les attentes de la société nigérienne.;;;80
8094;;MA – Cry of Silence;MA – Cry of Silence;Durant la guerre civile au Myanmar, Mi-Thet, une jeune femme birmane est employée dans une usine de vêtements à Yangon. Depuis deux mois, les salaires n'ont pas été payés et un groupe d'ouvrières, dirigé par la jeune Nyein-Nyein, s'organise pour revendiquer. Mi-Thet, dont la famille a disparu lors des précédents soulèvements, est réticente, mais finit par se joindre à la grève.;;;74
8095;;La Flûte Enchantée (The Royal Opera);Royal Ballet and Opera: The Magic Flute;La princesse Pamina a été enlevée. Sa mère, la Reine de la Nuit, charge le jeune prince Tamino de porter secours à sa fille. Tamino et son fidèle acolyte, Papageno, se lancent dans l’aventure, mais ils comprennent rapidement que, lorsqu’on part à la recherche de l’amour, les apparences sont parfois trompeuses. Guidés par une flûte enchantée, ils rencontrent des monstres, des bandits, et une mystérieuse confrérie d’hommes – mais, en fait, l’aide arrive au moment où ils s’y attendent le moins.;https://fr.web.img6.acsta.net/img/9c/66/9c66b20caa63432af172c588bebee726.jpg;2026-04-21;210
8096;;Soundtrack to a Coup d'État;Soundtrack to a Coup d'État;"Jazz, politique et décolonisation s’entremêlent dans ce grand huit historique qui révèle un incroyable épisode de la guerre froide. En 1961, la chanteuse Abbey Lincoln et le batteur Max Roach, militants des droits civiques et figures du jazz, interrompent une session du Conseil de sécurité de l’ONU pour protester contre l’assassinat de Patrice Lumumba, Premier ministre du Congo nouvellement indépendant. Dans ce pays en proie à la guerre civile, les sous-sols, riches en uranium, attisent les ingérences occidentales. L’ONU devient alors l’arène d’un bras de fer géopolitique majeur et Louis Armstrong, nommé “Ambassadeur du Jazz"", est envoyé en mission au Congo par les États-Unis, pour détourner l'attention du coup d'État soutenu par la CIA...";https://fr.web.img6.acsta.net/img/10/50/1050d72da7e3ce347971ae8c05a7d886.jpg;2025-10-01;150
8294;;La Libertad;La Libertad;La technique préhispanique du tissage de ceinture fut préservée pendant des siècles par plusieurs nations autochtones de Mésoamérique. Le film noue à son tour les figures et gestes constituant ce labeur, en circulant entre l’espace domestique de la famille Navarro, un musée d’archéologie et une coopérative de tissage.;https://fr.web.img6.acsta.net/img/c6/79/c679152fbfa5d15dc278db003e10d195.jpg;;30
8103;;Welcome to Europe;Welcome to Europe;Cyril, petit-fils de réfugié politique espagnol, décide de s'engager, en mémoire de son grand-père, aux côtés des exilés. Il entame alors un périple de Paris jusqu'aux frontières de l'Europe, à la rencontre de celles et ceux qui ont quitté leur pays, leurs proches, leur vie d'avant. Dans son voyage, il se lie d'amitié avec Yadullah, un jeune Afghan arrivé à Paris en 2022. Croisant récits d'exilés et analyses politiques et scientifiques, « Welcome to Europe » combat les idées reçues et la xénophobie, pour démasquer ce qui se cache derrière la fiction de l'immigration.;https://fr.web.img6.acsta.net/img/97/73/9773eed68a8b61b4e3a3b6a85bea2144.jpg;2026-02-25;120
8104;;Une maille après l'autre;Une maille après l'autre;À Sarajevo, dans l’effervescence d’un atelier de;https://fr.web.img6.acsta.net/img/9f/08/9f08596816cdac87eb1751098730b982.jpg;;67
8108;;Leila et les Loups;Layla wa z-zi'ab;Leila, étudiante libanaise, voyage à travers le temps et l’espace pour réfuter la version coloniale et masculine de l’Histoire présentée par son amoureux Rafic. Son périple commence sous le Mandat Britannique des années vingt et finit dans la Guerre Civile libanaise. Survolant 80 ans d’Histoire, elle procède à l’excavation archéologique de la mémoire collective des femmes palestiniennes et libanaises et révèle leur rôle occulté. Au bout de son voyage elle réalise que le Patriarcat opprime également les hommes.;https://fr.web.img6.acsta.net/img/80/1f/801f586262e3f4c30d2452a3a27c1459.jpg;2025-05-07;90
8110;;De la poussière dans les yeux;De la poussière dans les yeux;Anne Lorrière décide de prendre sa caméra pour filmer ses deux sœurs et leur mère, toutes trois confrontées à une même maladie, la sclérose en plaques. Ce film documentaire devient un espace lumineux d’amour et d’écoute, où chacune cherche sa voie tout en apprenant à accepter celle des autres, jusqu’à la décision intime et ultime de leur mère. De la poussière dans les yeux met en lumière la force des liens familiaux et questionne, avec délicatesse, mais sans détour, le choix de la fin de vie.;https://fr.web.img6.acsta.net/img/e5/f5/e5f5b08fe2307d63c616e596a7d82e0d.jpg;;78
8113;;It’s Never Over, Jeff Buckley;It’s Never Over, Jeff Buckley;It’s Never Over, Jeff Buckley, réalisé par la cinéaste nommée aux Oscars, Amy Berg, retrace la vie de ce jeune prodige à la voix céleste et à l'art audacieux, qui a laissé le monde musical des années 90 sous le choc en mourant brutalement à 30 ans, peu après la sortie de son premier album acclamé par la critique, “Grace”.;https://fr.web.img6.acsta.net/img/9d/ec/9dec00a4d97e3715294cda121bcb6bff.jpg;2026-02-11;110
8126;;Silent Friend;Silent Friend;Dans un jardin botanique, un arbre veille et observe, témoin patient des siècles. En 1908, il suit Grete, qui lutte pour exister dans un milieu qui l’ignore. Dans les années 70, il voit Hannes s’éveiller à l’amour et au monde des plantes. Aujourd’hui, le vieil arbre parle avec Tony dans son langage secret. Autour de lui, certains se cherchent, d’autres se rencontrent. Lui demeure, ami silencieux, dans un temps plus vaste que le leur.;https://fr.web.img6.acsta.net/img/42/05/4205010710cd6378d3ec01f929478794.jpg;2026-04-01;147
8127;;"Soirée ""Déjà demain""";"Soirée ""Déjà demain""";Venez découvrir la diversité du court métrage contemporain, son actualité, les films remarqués et primés en festivals. En septembre, séance de 3 courts métrages suivie d’une rencontre avec les cinéastes Róisín Burns et Idir Serghine.;https://fr.web.img6.acsta.net/img/c2/d4/c2d4c75f2d85a761b25803a1b0bf3757.png;;65
8158;;Pluie de juillet;Iyulskiy dozhd;Léna et Volodia vont se marier mais la jeune fille découvre à temps dans son fiancé un être vil et bas. Après l'avoir quitté elle rencontre Jenia pendant une averse qui balaie tout ce qui était superflu dans sa vie passée.;;;109
8133;;Funny Girl;Funny Girl;Fanny Brice est engagée comme comédienne et chanteuse dans la revue;https://fr.web.img6.acsta.net/medias/nmedia/00/02/37/77/funnygirl.jpg;2025-06-28;145
8134;;Le Sud;El Sur;Dans l'Espagne des années 50, une petite fille, Estrella, est fascinée par son père, un homme plein de mystère.;https://fr.web.img6.acsta.net/img/fc/6d/fc6d49f3011e61a0b9a5b43971d725e9.jpg;1988-01-20;93
8136;;Un été chez grand-père;Dong dong de jiàqi;Leur mère étant gravement malade, des enfants vont passer quelques semaines chez leur grand-père, dans le centre du pays. Un été lumineux, gorgé de soleil et de rires. En apparence seulement, car les jeux et les farces dissimulent des drames insoupçonnés. La mort rôde partout, obsessionnelle, en embuscade dans la pénombre d’une enfance naïvement heureuse et secrètement meurtrie.;https://fr.web.img6.acsta.net/img/bc/95/bc95c39acbb06a2e82b42a96930632f4.jpg;1988-12-14;93
8138;;Déménagement;Ohikkoshi;Ren est une jeune fille dont les parents viennent de divorcer. Son père déménage, et elle doit s’adapter à cette nouvelle vie voulue par les adultes. Révoltée contre le monde des grandes personnes qu’elle interroge avec clairvoyance, elle devra apprendre à grandir et à se réconcilier avec eux au cours d’un cheminement qui l’amènera aux confins de la réalité.;https://fr.web.img6.acsta.net/pictures/23/09/21/17/36/2922065.jpg;2023-10-25;124
8145;;Hunger;Hunger;"Prison de Maze, Irlande du Nord, 1981. Raymond Lohan est surveillant, affecté au sinistre Quartier H, celui des prisonniers politiques de l'IRA qui ont entamé le ""Blanket and No-Wash Protest"" pour témoigner leur colère.";https://fr.web.img6.acsta.net/medias/nmedia/18/66/49/26/18996429.jpg;2008-11-26;100
8146;;Happyend;Happyend;Tokyo, dans un futur proche où plane la menace constante d'un séisme ravageur. Yuta et Kou, deux amis inséparables s’amusent à perturber l’ordre établi de leur lycée. Après un mauvais coup de trop, la direction du lycée déclenche des représailles et met l'établissement sous le contrôle d’une IA de surveillance. Dans un climat de suspicion généralisé, la relation entre les deux amis est mise à l'épreuve : l’un choisit l’indifférence, l’autre la révolte.;https://fr.web.img6.acsta.net/img/66/ab/66abed13cf43ff3cd2fb25715eb77869.jpg;2025-10-01;113
8147;;Résister pour exister;Résister pour exister;Au lendemain du 7 octobre 2023, des Palestiniens en exil fondent Urgence Palestine à Paris. En avril 2025, le gouvernement français menace de dissoudre le collectif alors que l'offensive sur Rafah intensifie le génocide à Gaza. Portrait d'une année de résistance collective.;https://fr.web.img6.acsta.net/img/00/eb/00ebfe547d413b51c8c26dd4555688f6.jpeg;;61
8150;;La Déviante Comédie;La Déviante Comédie;Les répétitions fictives du spectacle invisible : CONANN LA BARBARE. Alors qu'un virus sévit sur terre, Octavia Foss met en scène la comédie musicale macabre CONANN LA BARBARE. Durant les répétitions, les actrices sont contaminées par leurs personnages.;https://fr.web.img6.acsta.net/img/d1/c9/d1c90194ae6e9fec5afaaf053b55770e.jpg;;66
8151;;Siegfried (The Royal Opera);Royal Ballet and Opera: Siegfried;Élevé par un nain sournois et ignorant ses véritables origines, un jeune homme se lance dans un voyage épique. Il se retrouve bientôt face à face avec une épée brisée, un dragon redoutable qui garde un anneau maudit et une Walkyrie plongée, à la suite d’un sort, dans un sommeil profond...;https://fr.web.img6.acsta.net/img/f9/90/f990d8a2ea5e213bd19f85e8124d1c1c.jpg;2026-03-31;330
8153;;The Cost of Growth;The Cost of Growth;Pendant des décennies, on nous a répété que la croissance économique infinie était la seule voie possible. Mais que se passerait-il si cette histoire nous coûtait tout : notre planète, nos démocraties et notre avenir ? The Cost of Growth est un documentaire qui dévoile la violence cachée derrière la machine de la croissance mondiale et qui porte la voix de ceux qui empruntent une autre voie. Tourné pendant deux ans dans différentes régions d'Europe, il rassemble des récits issus des premières lignes de la résistance, des travailleurs italiens qui reprennent possession de leurs usines aux citoyens serbes qui luttent contre l'exploitation du lithium, en passant par le peuple Sami qui défend ses terres. Portée par Anuna De Wever et Lena Hartog, et accompagné par des experts et activistes comme Jason Hickel ou Greta Thunberg, le film challenge nos certitudes, nos croyances et nous questionne : Qu’est-ce que la croissance ? À qui profite-t-elle ? Et quel en est le coût pour l’humanité ?;https://fr.web.img6.acsta.net/img/16/12/161224f2c35dc096393053a05fef2c90.jpg;;93
8154;;Les pieds sur terre;Les pieds sur terre;Cap vers l’Amérique latine ! Comment résoudre la difficile équation de concilier ses rêves d’aventures lointaines avec l’impact environnemental du voyage ? Caroline, Antoine et Tristan partent pour un périple de 15000km, pensant revenir avec un guide du voyageur responsable. Cependant, leur expérience et les experts qu’ils rencontrent en chemin vont bousculer leurs certitudes et les mener dans une tout autre direction…;https://fr.web.img6.acsta.net/img/32/87/3287e15e489b144f2829628f24b52b6e.jpg;;92
8155;;La Ville et les Chiens;La ciudad y los perros;Alberto, un jeune homme passionné de poésie, rentre dans un collège militaire pour y poursuivre ses études secondaires. Dès son arrivée, il se retrouve confronté à un monde régi par la peur et les humiliations que subissent les différents pensionnaires, persécutés par l’impitoyable El Jaguar et son petit groupe. Lorsque l’un des élèves décède mystérieusement, Alberto décide d’en informer ses supérieurs. Mais face à un scandale qui s’annonce inévitable, la hiérarchie s’y oppose afin de préserver la réputation de l’établissement…;https://fr.web.img6.acsta.net/img/58/14/5814cf95543f16db86b0bfa070e08e85.jpg;1990-02-28;135
8156;;Trois vies et une seule mort;Trois vies et une seule mort;Tantôt riche personnage qui aide un jeune couple, professeur en Sorbonne qui devient clochard ou maître d'hôtel, Marcello Mastroianni campe un personnage affecté par le syndrome de la multiplication de la personnalité. Pris dans le tourbillon de ce conte fantastique, Mastroianni vit trois vies et assume trois destins qui ne cesseront de s'entrecouper tout au long du film.;https://fr.web.img6.acsta.net/pictures/753/75310_20130730121933394.jpg;1996-05-15;123
8157;;Turner et Constable;Exhibition on Screen: Turner & Constable;L’incroyable histoire des plus grands paysagistes britanniques et de leur extrême rivalité. Réalisé en collaboration étroite avec la Tate Britain pour célébrer le 250ème anniversaire de leur naissance.;https://fr.web.img6.acsta.net/img/50/39/50393b5c8bbef9512301b14437336f28.jpg;2026-03-10;97
8161;;Paul & Paulette Take a Bath;Paul & Paulette Take a Bath;Paul et Paulette partagent une relation charmante mais singulière, qui s'articule autour d’un jeu funèbre : reconstituer les crimes morbides de naguère sur les lieux de ces drames historiques.;https://fr.web.img6.acsta.net/img/a6/d3/a6d373d72782492a8318155318b32cb2.jpg;;108
8163;;Francesca & Giovanni;Francesca e Giovanni;Sicile, 1979. Francesca Morvillo rencontre le juge Falcone. Elle-même est magistrate et défend les mineurs recrutés par la Mafia, militant pour leur offrir un avenir hors de la pègre. Falcone fait partie d'un pool anti-mafia. Ils sont connus pour leur détermination. Pendant 10 ans, ils œuvrent ensemble pour libérer Palerme de la Cosa Nostra. Jusqu'en 1992, où ils succombent à un attentat... L'histoire d'un grand amour dans une Sicile tourmentée par la Mafia.;https://fr.web.img6.acsta.net/img/21/7b/217b63371930b533e00ca89115b51b34.jpg;2026-06-03;107
8166;;C'est pas la taille qui compte;C'est pas la taille qui compte;Festival de courts-métrages présenté par Sergio Do Vale.;https://fr.web.img6.acsta.net/img/f9/c8/f9c8c9c9297b8b35d56803ca99546208.jpg;;165
8168;;Laura Laune Glory Alleluia - En direct au cinéma;Laura Laune Glory Alleluia - En direct au cinéma;L’ultime spectacle de la tournée triomphale de Laura Laune retransmis EN DIRECT AU CINÉMA. Une noirceur assumée, une écriture incisive, un univers trash et sans limites : la réputation de l’ange de l’humour noir n’est plus à faire. L’artiste repousse les frontières de l’irrévérence avec finesse et second degré dans un seul en scène hilarant, émouvant et très personnel à la fois. Dernière chance de (re)découvrir ce spectacle percutant !;https://fr.web.img6.acsta.net/img/fa/80/fa804b2c68e60695a859e832a2dec10a.jpg;2026-04-19;100
8169;;Eugène Onéguine (Metropolitan Opera);The Metropolitan Opera: Eugene Onegin;Eugène Onéguine accompagne son ami Lenski chez sa fiancée Olga. Tatiana, la sœur de cette dernière, confesse son amour à Onéguine. Mais il la rejette. Lors d’un bal, il s’amuse à flirter avec Olga au point d’attiser la colère de son ami, qui le provoquera en duel.;https://fr.web.img6.acsta.net/img/7b/c1/7bc1a6eaf4e720784d609d68e4698715.jpg;2026-05-02;245
8170;;Il était une fois;Der var engang;La princesse d'Illyrie, parce qu'elle refuse les riches partis qui se présentent à elle et leur préfère un tzigane - qui est en fait le prince du Danemark - va pour conquérir celui qu'elle aime, faire l'apprentissage de la pauvreté et du travail, découvrant par la même occasion les sentiments vrais.;https://fr.web.img6.acsta.net/pictures/14/05/05/12/36/202367.jpg;;75
8177;;Point limite;Fail Safe;La défaillance d'un minuscule transistor provoque l'alarme au Strategic Air Command où sont surveillées les mouvements de tous les avions du monde. Cette défaillance fait croire à l'existence d'un engin non identifié. Une escadrille de bombardiers atomiques est envoyée en direction de Moscou.;https://fr.web.img6.acsta.net/medias/nmedia/18/73/62/10/19209363.jpg;;112
8178;;Millennium Actress;Sennen joyû;Lorsque les prestigieux studios de cinéma Ginei font faillite, une chaîne de télévision commande un documentaire et mandate deux journalistes pour retrouver et interviewer Chiyoko Fujiwara. Celle qui fut une des grandes stars de la Ginei, et qui vit recluse chez elle depuis trente ans, accepte la proposition et se lance dans le récit de sa vie. Adolescente, avant la guerre, elle croise la route d’un jeune dissident politique qui essaie d’échapper à la police. Ce dernier lui confie une clef avant qu’elle ne l’aide à s’enfuir en train et qu’il disparaisse brutalement de sa vie. Amoureuse éperdue, elle décide de devenir actrice de cinéma dans l’espoir que le fugitif la reconnaisse un jour sur un écran et qu’il la retrouve...;https://fr.web.img6.acsta.net/pictures/19/11/29/09/42/5443681.jpg;2019-12-18;88
8181;;Signes de vie;Lebenszeichen;Blessé au front, Stroszek, un jeune soldat allemand, est affecté sur une île à la garde d'un fort. Eloigné des combats, réduit à l'inaction, le conscrit s'astreint à effectuer des tâches inutiles mais nécessaires à son équilibre mental. Bientôt son comportement inquiète les îliens.;https://fr.web.img6.acsta.net/img/12/18/12183bfcdb2708707e89dd448ef98890.jpg;2026-04-22;90
8183;;Les Cloches des profondeurs;Glocken aus der Tiefe - Glaube und Aberglaube in Rußland;Une étude visuelle des croyants et des charlatans religieux en Sibérie après la dissolution de l’Union soviétique.;https://fr.web.img6.acsta.net/img/12/18/12183bfcdb2708707e89dd448ef98890.jpg;2026-04-22;63
8184;;Au Pays du silence et de l’obscurité;Land des Schweigens und der Dunkelheit;Comment pénétrer dans le pays du silence et de l'obscurité, de ceux qui sont prives des sens majeurs que sont l'ouïe et la vue?;https://fr.web.img6.acsta.net/img/12/18/12183bfcdb2708707e89dd448ef98890.jpg;1980-03-19;85
8188;;The Killer;Dip huet seung hung;Jeff est un tueur professionnel. Lors de l'exécution d'un contrat, il blesse accidentellement aux yeux une jeune chanteuse, Jenny. Rongé par le remords, il accepte d'éliminer un parrain des Triades afin de réunir la somme nécessaire à la transplantation de cornée dont Jenny a besoin. L'affaire tourne mal et Jeff se retrouve à la fois poursuivi par ses employeurs et par un policier acharné, l'inspecteur Li.;https://fr.web.img6.acsta.net/img/85/98/85982f0498bdea08fe40589c52e0565e.jpg;1995-05-03;110
8189;;Le Syndicat du crime 3;Ying hung boon sik III jik yeung ji gor;Entre le Vietnam et Hong-Kong, c'est la guerre. La seule façon de s'en sortir est de devenir un trafiquant. Mark Cheung, jeune habitant hongkongais venu à Saïgon chercher son cousin Mun et son oncle s'en rend compte trop tard, et cherche à s'en sortir en s'unissant à Chow Kit, une trafiquante. Malheureusement, tout tourne mal...;https://fr.web.img6.acsta.net/img/ef/7a/ef7af81ced806f053b96b9aea95bfc30.jpg;1999-07-26;119
8191;;La Scandaleuse de Berlin;A Foreign Affair;La très austère Phoebe Frost est envoyée à Berlin en 1946 pour enquêter sur la moralité des troupes américaines d'occupation. Elle ne découvre que marché noir et relations amoureuses entre soldats et jeunes Allemandes. Pis, une chanteuse de cabaret, au passé nazi, est protégée par un officier américain, celui-là même qu'elle avait chargé de l'enquête au départ...;https://fr.web.img6.acsta.net/medias/nmedia/18/65/31/28/20274084.jpg;2026-02-17;116
8192;;Nostalghia;Nostalghia;Andrei est accompagné par une interprète d'une grande beauté, Eugenia. Il pourrait vivre avec elle une grande histoire d'amour, mais le souvenir de sa femme le hante. Il rencontre Domenico, un fou qui prêche la paix et lui demande d'accomplir un petit geste, afin de sauver, du moins le prétend-il, le monde…;https://fr.web.img6.acsta.net/pictures/17/09/18/14/56/4789631.jpg;;126
8193;;Soy Cuba;Soy Cuba;A travers quatre histoires qui renforcent l'idéal communiste face à la mainmise du capitalisme,;https://fr.web.img6.acsta.net/pictures/20/10/27/17/59/5473343.jpg;2003-07-16;141
8195;;Journal d'un curé de campagne;Journal d'un curé de campagne;Un jeune prêtre que brûle la passion de son apostolat et que ronge, à son insu, la maladie, s'installe dans sa première cure, à Ambricourt, un petit village du Nord de la France. D'emblée, ses paroissiens ne lui manifestent qu'indifférence. Pensant trouver un meilleur accueil au château, il doit bientôt déchanter. Le comte a une liaison avec l'institutrice, et la comtesse vit recluse, révoltée contre Dieu depuis la mort en bas âge d'un de ses enfants. Par jalousie, Chantal, leur fille, pousse le prêtre à intervenir auprès de sa mère. En suivant ce conseil dont il ignore la perversité, le saint homme provoque maints désordres qui aggravent encore son isolement et accroissent ses tourments. Le curé de Torcy, un village voisin, tente de le réconforter...;https://fr.web.img6.acsta.net/pictures/18/06/14/16/04/1089159.jpg;2026-05-04;117
8196;;L'important c'est d'aimer;L'important c'est d'aimer;Un jeune photographe reporter Servais Mont rencontre sur un plateau de tournage Nadine Chevalier, une actrice ratée contrainte, pour survivre, de tourner dans des films pornographiques. Immédiatement séduit, Servais Mont se rend chez elle pour faire une série de photos. La jeune femme est mariée à Jacques, un être fragile, à la fois drôle et amer, qui fuit les réalités de la vie. Très attirés l'un vers l'autre, Nadine et Servais se revoient. Ce dernier décide d'aider Nadine à son insu. Il veut commanditer une pièce de théâtre dans laquelle elle aura enfin un rôle digne de son talent...;https://fr.web.img6.acsta.net/medias/nmedia/18/64/69/68/20160239.jpg;2026-04-26;109
8198;;Notre pain quotidien;Our Daily Bread;En 1929, alors que les États-Unis traversent une crise économique historique, John et Mary, dont la situation financière est critique, se voient proposer de reprendre une petite ferme hypothéquée. Ils acceptent mais l'ampleur de la tâche est telle qu'ils décident de s'organiser en coopérative. De tout le pays, des victimes de la crise affluent. Commence alors une incroyable aventure collective...;https://fr.web.img6.acsta.net/pictures/17/08/17/16/54/520331.jpg;;74
8199;;Avanti!;Avanti!;"La partie de golf de Wendell Armbruster Jr., P.D.G. de 37 sociétés, est brutalement interrompue par la mort de son père survenue en Italie. Wendell saute dans l'avion et apprend que l'auteur de ses jours fréquentait une certaine Mrs Piggott alors qu'il était censé suivre une cure de bains de boue. De plus, il affronte Pamela, romantique et donc digne fille de Mrs Piggot qu'il se met illico à détester et qu'il surnomme ""grosses fesses"". Mais très vite, d'autres rapports s'installent entre eux...";https://fr.web.img6.acsta.net/medias/nmedia/18/35/09/60/affiche.jpg;2023-04-24;144
8200;; Before the Bright Day;Nan Fang Shi Guang;Chou, un adolescent sensible en quête d’indépendance, traverse une période difficile lorsque la crise du détroit de Taïwan de 1996 frappe les finances de sa famille et aggrave les tensions à la maison. En secret, il travaille dans une salle de billard, où il se lie d’amitié avec Button, un chef de gang.;;;113
8201;;Sauve qui peut (la vie);Sauve qui peut (la vie);Denise Rimbaud abandonne son mari, son travail et la ville pour aller vivre à la campagne. Paul Godard, producteur d'émissions de télévision, a peur de quitter la ville, peur de la solitude depuis le départ de Denise. Isabelle a quitté sa campagne pour venir se prostituer en ville. L'imaginaire, la peur et le commerce sont, à travers le trajet de ces personnages, les trois mouvements du film qui se terminera par celui de la musique.;https://fr.web.img6.acsta.net/pictures/15/10/15/14/59/363270.jpg;2023-04-12;90
8295;;La Feuille sacrée;La hoja sagrada;En Colombie, des indigènes guambianos évoquent l’utilisation traditionnelle de la coca et du pavot et l’instrumentalisation de ces plantes par les « gringos » à des fins de narcotrafic. L’emploi d’herbicides hautement toxiques pour détruire les cultures illicites apparaît comme une nouvelle tentative d’anéantir leur peuple.;https://fr.web.img6.acsta.net/img/f3/b8/f3b8867f7ea1e8c7f2da99d6977f2d14.jpg;;53
8204;;Husbands;Husbands;Trois quadragénaires, heureux maris et pères, apprennent la mort de leur quatrième ami. Cette disparition va les confronter à une sorte de crise d'identité, une remise en question de leur vie entière. Ils décident de se retrouver pour une fugue de quelques jours à Londres.;https://fr.web.img6.acsta.net/pictures/24/01/11/09/02/1881390.jpg;1972-03-17;122
